epoch,train_loss,train_acc,train_prec,train_rec,train_f1,train_auc,train_ap,val_loss,val_acc,val_prec,val_rec,val_f1,val_auc,val_ap,epoch_time
15,0.057320747459920815,0.9803759715727867,0.9766176611895839,0.9842880523731588,0.9804378548104704,0.9975106456952282,0.9972134342270408,0.06486875003599744,0.9767230489570817,0.9718841285296982,0.9819534540535555,0.9768928445810585,0.9970498284207928,0.996793640902827,19.786212921142578
16,0.05689317465138471,0.9804872573003437,0.9768427122879523,0.9842783679872941,0.9805464438698722,0.9975719009280517,0.997285139763981,0.06546378053548768,0.9767692639492251,0.97684857801691,0.9767885141574691,0.9768185451638688,0.9969455237108305,0.9966073785460186,19.24509835243225
17,0.05607351286907843,0.9806537020406899,0.9771107432423338,0.9843364743024821,0.9807102994187616,0.9976371529269857,0.9973530653235823,0.06609192868973326,0.9769849339125612,0.9795703909751198,0.9743905063485719,0.9769735828118739,0.9971187461346659,0.9968828704256405,19.454362869262695
18,0.055624984035018414,0.980904336853188,0.9773881810945197,0.9845572783001966,0.9809596314854536,0.9976762147809984,0.9974049591468068,0.06656283669643046,0.9762608990356472,0.9774716469428008,0.975097611215298,0.9762831858407078,0.9969574530636706,0.9966518233492973,19.255257844924927
19,0.05538346188870794,0.9810030424550212,0.977543171416484,0.9845960158436553,0.98105691802203,0.9976998357330653,0.9974457483278657,0.06179247104276822,0.9788643435930616,0.976594768242313,0.9813385802564024,0.9789609274366681,0.9971923584148212,0.9969414188533234,18.904160976409912
20,0.05458983281141109,0.9811559393676648,0.9777612376622278,0.9846793015620915,0.981208075711971,0.9977711174004991,0.9975219658582098,0.06734045011204058,0.976646023970176,0.9806267629645702,0.9726073723368278,0.9766006050503179,0.9970869990767847,0.9968618220018007,19.00116491317749
21,0.054061224850179716,0.9813485120614375,0.9779406532413008,0.9848846105424225,0.9814003489485223,0.9978062409302269,0.9975626328802183,0.06392902542110973,0.9777859937763811,0.9728044291667934,0.9831524579580041,0.9779510703363913,0.9970672373780951,0.9967891945155223,19.14065957069397
22,0.053741984389475105,0.9815004412721023,0.9782838738475272,0.9848342517359262,0.9815481343993081,0.9978269444301726,0.9975587649170283,0.062049639257272395,0.9786332686323443,0.9774609015639374,0.9799551142128078,0.9787064187788814,0.9972632472674842,0.9970843536161991,19.031246185302734
23,0.053560238552970305,0.9817046263896201,0.9784343864765712,0.9850937932770993,0.9817527970165157,0.9978430530623779,0.9975918172112161,0.0644547971860161,0.9778476137659057,0.9799610955012814,0.9757432287023089,0.9778476137659057,0.9971736503949455,0.9968917484858439,19.455284118652344
24,0.053219642024256615,0.9817075294955563,0.9784437151069061,0.9850899195227535,0.98175556921794,0.997889112697593,0.997658926123126,0.06146165221108226,0.9785870536402009,0.9777811876630351,0.9795247025548006,0.9786521685710775,0.9972738063632365,0.9969966275083977,19.10134196281433
25,0.053193668520734004,0.9816659183104698,0.9783793454360777,0.9850724876281971,0.9817145085231275,0.9978899827604797,0.9976507319689858,0.06170194552052678,0.9783713836768648,0.9722045213169473,0.9849970793494636,0.978558993311139,0.9973874812205602,0.9971605937385399,19.19065499305725
26,0.05303410384776334,0.9817259158331527,0.9785328779643081,0.9850337500847384,0.9817725526534237,0.9978985442650636,0.9976642953705775,0.06259657319371156,0.9778784237606679,0.980436999721853,0.9753128170443016,0.9778681955489797,0.997463796993744,0.9972090058868751,19.269360780715942
27,0.052532777162531685,0.9820200972346949,0.9789248619656401,0.985223564047686,0.9820641135540471,0.9979284547479834,0.9977050543158532,0.06056101398733188,0.9782019287056721,0.9724820799416839,0.9843514618624527,0.9783807734030038,0.9973909365276613,0.9971829697094023,19.10879611968994
28,0.05260378988289033,0.9818672003220512,0.9786346574522815,0.9852158165389941,0.9819142097673691,0.997930651262762,0.9977099243290903,0.05990691767550829,0.9786332686323443,0.9751876945614356,0.982353122021705,0.9787572940437719,0.9974568493583943,0.997197474316134,19.48837924003601
29,0.05195679259498028,0.9821497692998483,0.9790906833828287,0.9853145972748139,0.9821927805752061,0.9979665736647525,0.9977487515778747,0.0632123520641815,0.9775087038235204,0.9803630516127038,0.9746364558674332,0.977491366551554,0.997380949835805,0.9971544080922434,19.88064408302307
30,0.052135947538210416,0.9821342860681882,0.9789646659495822,0.9854153148878064,0.9821793990687187,0.9979559076214062,0.997724444664611,0.06528974163133329,0.9775395138182826,0.9807210273866626,0.9743290189688566,0.9775145738872952,0.9972647603882312,0.9970838975114296,19.551167249679565
31,0.05145935844233303,0.9822784736630229,0.9793118450130516,0.9853455873095808,0.9823194509211014,0.9980203531066648,0.9978059743570324,0.06001880964425605,0.9788181286009181,0.975980931426476,0.9818919666738402,0.9789275260149269,0.9974125416896447,0.9971819293115953,19.228532314300537
32,0.05158967217370506,0.9822165407363825,0.9792613155098332,0.9852719859770093,0.9822574556436391,0.9980044982143178,0.9977878079655373,0.06273805364731729,0.9778322087685245,0.9815663919697627,0.9740523257601378,0.9777949232312322,0.9974965388763072,0.9973342655728927,19.103083610534668
33,0.05146222419247083,0.982250410305639,0.9791612539428686,0.9854463049225733,0.9822937260595577,0.9980195992494412,0.9978072140401621,0.06608309382646102,0.9765689989832702,0.968057484451422,0.9857656715959049,0.9768313302563634,0.9970853554327612,0.9968059532437669,19.17789387702942
34,0.051247594607767934,0.9822484749016814,0.9792257336821054,0.9853746404671748,0.9822905644930837,0.9980422079146961,0.9978263650598596,0.05957540775847247,0.9794497334935454,0.9805280833102258,0.978417929719925,0.979471869998769,0.9975867333081369,0.9974400895962032,18.951024293899536
35,0.05117042543511393,0.9824313705756665,0.979373486741061,0.9855935075877164,0.9824736525564527,0.9980409278506757,0.9978215349965157,0.06487424705382877,0.9773392488523277,0.9696630572863105,0.9856119531466166,0.9775724587964445,0.9971376084093229,0.9968226061866504,19.190412521362305
36,0.051095223157616346,0.982429435171709,0.9794527667733105,0.9855063481149343,0.9824702326070859,0.9980456072403092,0.9978370913829763,0.061604912942788734,0.9788489385956805,0.976186109073123,0.9817382482245519,0.978954306473122,0.9973172017929408,0.9971182202685088,19.09436321258545
37,0.05084327387255849,0.9825155606478184,0.9795467364291393,0.9855838232018517,0.9825560065342566,0.9980739263165813,0.9978707545993797,0.060745595639028885,0.9792032535354469,0.9792774788624136,0.979217265656224,0.9792473713337023,0.9974742322110414,0.9972953448268761,19.520923376083374
38,0.050788950556063486,0.9826094277397578,0.9795837840542944,0.9857368364985134,0.9826506782463968,0.9980583653751554,0.9978378457778445,0.06359542192025917,0.9779246387528114,0.980706202461196,0.9751283549051557,0.9779093249472013,0.9973729077034532,0.9972157980917193,18.97004747390747
39,0.05088265795664748,0.9825223345616697,0.9796301073943865,0.9855102218692802,0.982561367360279,0.998067181278857,0.9978680471685497,0.06348582923294992,0.9781711187109098,0.9742088897018475,0.982445353091278,0.9783097858531433,0.9971390137890381,0.9968655067639236,19.612160205841064
40,0.05090588506324094,0.9824749171647106,0.9796189504288974,0.9854249992736711,0.9825133973832859,0.9980541428015473,0.9978339778514955,0.06177627205790028,0.9780016637397172,0.9765545986698949,0.9796169336243736,0.9780833691448216,0.997321272695277,0.9971296410981307,19.160157918930054
41,0.05056499800293782,0.9826191047595454,0.9795417191114602,0.9858007534452202,0.982661269692023,0.9980761179318658,0.9978507092702893,0.06019969250801511,0.9788181286009181,0.9769136558481323,0.9809081685983951,0.9789068372528265,0.9974620906985479,0.9972925899681131,19.205167770385742
42,0.05065341287815169,0.9825958799120552,0.9796404741829047,0.9856496770257314,0.9826358885337004,0.9980666734320527,0.9978606910351077,0.06081858972512831,0.9789413685799674,0.9778554778554779,0.9801703200418114,0.9790115306075448,0.9974087693296395,0.9972141840280269,19.279728412628174
43,0.05049652130485555,0.9826549097327594,0.9797352061807043,0.9856709826746337,0.9826941310279439,0.9980908964600332,0.9978826439281201,0.061986847655979664,0.9782327387004344,0.974761962890625,0.9819841977434132,0.9783597518952447,0.9973166279651545,0.997130542496093,19.312146186828613
44,0.05028544429693336,0.9827816786919766,0.9799324535088361,0.9857232783583029,0.9828193360440539,0.9980974262065672,0.9978776355311333,0.06607558173457469,0.976245494038266,0.9834305863263332,0.9689181295539091,0.976120419983275,0.9974385898639598,0.9973121401886066,19.040079355239868
